logFC	logCPM	PValue	FDR	TE	Control_CPM_median	Exposure_CPM_median	group	Type	Sex	Subfamily	Class
0.108163788	3.959269381	0.084615889	0.275247616	L1M3a	15.34841884	16.4381039	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1M3a	LINE
0.018962688	9.939584268	0.084316247	0.275247616	RLTR25B	979.0156972	990.5564539	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR25B	LTR
-0.026036196	10.3899071	0.084261377	0.275247616	RMER13B	1349.485433	1313.498436	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER13B	LTR
0.020669299	12.90851772	0.085293542	0.275848191	B1_Mur1	7680.379264	7788.870983	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mur1	SINE
-0.04183974	6.622460653	0.085083482	0.275848191	HAL1b	98.40919548	97.83088243	BI_ATAC_PM2.5_M	PM2.5-JHU	M	HAL1b	LINE
0.050706621	9.07928673	0.085906986	0.277031463	RLTRETN_Mm	536.5048558	557.3000888	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTRETN_Mm	LTR
0.026812125	7.830530646	0.088176772	0.282721511	RLTR30D2_MM	228.0123737	233.2775393	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR30D2_MM	LTR
0.051605421	6.787665307	0.088028409	0.282721511	RLTR44B	109.2017864	114.5353347	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR44B	LTR
-0.02852707	8.932735849	0.089139114	0.28499048	L1MEg	490.2553974	479.6444761	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MEg	LINE
-0.020901691	14.6889317	0.091762007	0.292540416	L1Md_T	26516.46143	26159.18525	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1Md_T	LINE
-0.229715555	1.488609334	0.092630976	0.294471768	UCON21	2.647801825	2.347741608	BI_ATAC_PM2.5_M	PM2.5-JHU	M	UCON21	DNA
-0.136692907	3.338284319	0.093193316	0.29458565	MER5C1	9.802127118	9.089090511	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER5C1	DNA
0.033576705	8.835619124	0.092990198	0.29458565	RLTR45	455.1754123	471.0739272	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR45	LTR
0.180744357	1.808077087	0.093499917	0.294722275	MamRep1894	3.250485319	3.496458672	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MamRep1894	DNA
0.018569496	15.03857286	0.094549128	0.297122387	B3	33525.2338	34059.94526	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B3	SINE
-0.025736425	9.465819858	0.094792397	0.297122387	MYSERV16_I-int	709.9671184	692.3476827	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MYSERV16_I-int	LTR
-0.032548487	8.498687203	0.096011966	0.300104441	IAP-d-int	363.4004085	355.2230842	BI_ATAC_PM2.5_M	PM2.5-JHU	M	IAP-d-int	LTR
0.038922808	7.591423249	0.096377562	0.300408057	RLTR13C1	192.1587741	199.3005466	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR13C1	LTR
-0.095236195	4.264169341	0.097925158	0.304384033	MamGypLTR1d	19.37857153	18.0819138	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MamGypLTR1d	LTR
-0.020643894	11.52524255	0.098788714	0.306217647	L1M2	2954.040333	2908.867437	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1M2	LINE
-0.046752411	7.367387967	0.100120711	0.309489158	MLT1N2	165.9337282	158.8144944	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1N2	LTR
-0.03984932	6.647724943	0.102590672	0.310148083	Arthur1B	100.6169891	97.33322099	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Arthur1B	DNA
0.023492769	12.30218985	0.100821321	0.310148083	B1_Mur3	5006.737513	5127.527455	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mur3	SINE
0.015905883	11.49790961	0.101591231	0.310148083	ID4_	2888.002547	2919.952066	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ID4_	SINE
-0.015742709	14.26721844	0.101072804	0.310148083	L1_Mus3	19729.21468	19561.7916	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1_Mus3	LINE
0.140999412	3.000609649	0.102955132	0.310148083	LTR86B2	7.642975584	8.341564575	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR86B2	LTR
0.044427247	6.365578914	0.102932494	0.310148083	RLTR10B	82.24030611	84.4153204	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR10B	LTR
-0.129729998	3.831176969	0.101239902	0.310148083	RLTR3_Mm	13.91254196	13.18766968	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR3_Mm	LTR
0.079057963	9.93106693	0.102915814	0.310148083	RLTR4_MM-int	960.7617465	1030.282918	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR4_MM-int	LTR
-0.031950799	8.804942552	0.102741463	0.310148083	RLTR45-int	447.450436	434.3413561	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR45-int	LTR
-0.03909825	7.330767238	0.103105529	0.310148083	RMER17A-int	162.2908824	156.592862	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER17A-int	LTR
-0.087957833	4.455546862	0.103653935	0.310961805	MER110	21.55138541	20.42971739	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER110	LTR
0.113336881	3.438294469	0.10402874	0.311251766	MLT1G-int	10.3978705	11.69199698	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1G-int	LTR
0.064638921	4.815781493	0.105292387	0.314192484	MER104	27.89016626	29.12220233	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER104	DNA
-0.151150034	2.404043564	0.106614936	0.316451228	Eulor12	5.245461014	4.845291284	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor12	DNA
0.091276117	4.270841605	0.106434239	0.316451228	RMER16B3	18.84299855	21.07507785	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER16B3	LTR
0.086376874	3.812323902	0.107433182	0.318036326	LTR103_Mam	13.74325065	14.83271188	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR103_Mam	LTR
-0.026574077	8.79355858	0.107900587	0.318577195	RLTR9E	444.9910052	437.6173349	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR9E	LTR
0.048174356	6.696559115	0.108548658	0.31875163	LTR33C	103.3188188	107.7490348	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR33C	LTR
0.018000321	9.043092647	0.108814229	0.31875163	MER58B	525.7532161	533.5822666	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER58B	DNA
-0.014767287	11.03129273	0.108308023	0.31875163	MLT1A0	2095.549029	2067.719539	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1A0	LTR
-0.027334444	8.854764124	0.109835475	0.320903125	RLTR51A_Mm	462.6234175	460.1728431	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR51A_Mm	LTR
-0.018431547	14.13704756	0.11131863	0.323546875	L1Md_A	18054.83997	17852.16564	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1Md_A	LINE
0.143114711	2.654679506	0.111148865	0.323546875	UCON14	5.861206507	7.24341619	BI_ATAC_PM2.5_M	PM2.5-JHU	M	UCON14	DNA
0.021705361	8.974212857	0.112330567	0.325390427	L1MC2	503.1459283	510.3027263	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MC2	LINE
0.039662027	6.753457795	0.112534491	0.325390427	RLTR31_Mur	106.6648571	111.0696276	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR31_Mur	LTR
0.183593999	1.683768657	0.11439253	0.329910416	MER132	2.998388454	3.345922882	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER132	DNA
0.108811244	3.263837355	0.117269353	0.336472836	MER65-int	9.108032021	9.990271816	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER65-int	LTR
0.025659205	8.512712813	0.117017587	0.336472836	RLTR41	363.9107948	368.9371929	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR41	LTR
-0.018357536	9.368210911	0.118297699	0.338555309	ORR1D1-int	660.9201082	654.9213632	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ORR1D1-int	LTR
0.111777735	3.121203058	0.118626693	0.33863079	LTR109A2	8.552710777	9.443245366	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR109A2	LTR
0.014280598	11.01499008	0.119087019	0.339079832	RMER5	2067.795991	2074.087511	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER5	LTR
0.011746664	12.81460552	0.119915396	0.339709692	MIR	7210.909708	7277.565496	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MIR	SINE
-0.041978939	6.670288874	0.119702151	0.339709692	RLTR13A2	101.5538378	99.40174976	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR13A2	LTR
0.022030677	12.9787407	0.121382238	0.340294735	B1_Mur4	8010.168782	8181.106368	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mur4	SINE
0.051213391	5.540334381	0.12139467	0.340294735	L1ME3E	46.46002418	48.19288097	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1ME3E	LINE
-0.064073916	6.421562761	0.122037773	0.340294735	MER90	85.71105721	81.47073155	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER90	LTR
0.018762398	9.662999752	0.12189344	0.340294735	MT2B2	811.7944521	820.0636345	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MT2B2	LTR
0.034024577	8.832708332	0.120993094	0.340294735	MURVY-LTR	452.1134561	466.2186391	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MURVY-LTR	LTR
0.031881122	7.041724107	0.122250655	0.340294735	Tigger13a	131.7016302	133.622308	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Tigger13a	DNA
-0.073675261	4.361197369	0.120553555	0.340294735	Tigger17b	20.20003459	19.28177947	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Tigger17b	DNA
0.06679118	5.251459577	0.123553857	0.343068898	RLTR31_Mm	37.59490769	39.91258533	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR31_Mm	LTR
-0.230922475	1.311686234	0.12528876	0.347025054	LTR45C	2.250337018	2.148449366	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR45C	LTR
-0.027507826	7.612503932	0.125636403	0.347128729	MER31A	195.688088	192.407069	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER31A	LTR
0.065060466	4.822781444	0.126158301	0.347204373	LTR105_Mam	27.66117743	29.67040438	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR105_Mam	LTR
-0.01572846	12.89346958	0.126647965	0.347204373	Lx5	7622.137696	7527.602162	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Lx5	LINE
-0.017258147	11.61005474	0.126904297	0.347204373	Lx5b	3128.836425	3094.638553	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Lx5b	LINE
-0.042057434	7.052015374	0.126904905	0.347204373	RMER6-int	133.8017571	129.426487	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER6-int	LTR
-0.146490544	2.523934941	0.127432932	0.34779866	Charlie10b	5.600880595	5.493522941	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie10b	DNA
0.017875172	11.97414366	0.127996025	0.348485529	PB1D7	4012.046996	4068.491308	BI_ATAC_PM2.5_M	PM2.5-JHU	M	PB1D7	SINE
0.020010251	12.58790329	0.128491106	0.348984339	B1_Mur2	6142.300445	6237.875171	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mur2	SINE
-0.273668623	0.780046805	0.129258348	0.350090893	LTR9	1.500031364	1.298715111	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR9	LTR
0.045401893	6.266439669	0.129524245	0.350090893	Zaphod3	76.95365572	78.22512469	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Zaphod3	DNA
-0.262209939	0.83557556	0.130441866	0.350669756	LTR9A1	1.599787944	1.398678419	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR9A1	LTR
0.044680086	6.345364454	0.130285471	0.350669756	MER121	80.95897156	84.49984288	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER121	DNA
-0.063144412	5.338205587	0.130678542	0.350669756	MMERVK10D3_LTR	40.6554975	39.25353879	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MMERVK10D3_LTR	LTR
0.019789025	9.729474616	0.131379324	0.351706851	L1MB2	849.648709	856.0162223	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MB2	LINE
-0.136027336	2.629056399	0.132403378	0.35360234	UCON7	6.149595289	5.594761194	BI_ATAC_PM2.5_M	PM2.5-JHU	M	UCON7	DNA
-0.063618393	5.329338508	0.133302447	0.353650805	ERVB4_2-LTR_MM	40.953106	38.5049895	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ERVB4_2-LTR_MM	LTR
0.057629603	6.847171081	0.133369651	0.353650805	ERVB4_3-I_MM-int	114.4371414	119.5318795	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ERVB4_3-I_MM-int	LTR
0.084273292	3.956244683	0.133300183	0.353650805	FordPrefect_a	15.23329332	16.58784881	BI_ATAC_PM2.5_M	PM2.5-JHU	M	FordPrefect_a	DNA
-0.058003486	5.653364788	0.134583976	0.356027114	IAPEY5_LTR	50.92118554	48.46508324	BI_ATAC_PM2.5_M	PM2.5-JHU	M	IAPEY5_LTR	LTR
0.031071605	7.490249993	0.135634267	0.357959303	Zaphod	179.5905967	182.577471	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Zaphod	DNA
-0.033249927	7.177788224	0.136318196	0.358917791	L1MCb	144.5890562	139.6486001	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MCb	LINE
-0.018890118	9.714766008	0.137779419	0.361913545	L1MC	843.491293	831.5156664	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MC	LINE
0.045912722	5.705326665	0.13815638	0.36205384	RLTR13F	51.64226141	53.71122348	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR13F	LTR
0.096889918	7.946496885	0.138964334	0.363320304	MLTR18B_MM	245.2319704	263.935805	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLTR18B_MM	LTR
-0.017209615	11.37078266	0.139441002	0.363651988	Lx2B	2645.619592	2619.583772	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Lx2B	LINE
-0.151248268	2.311686536	0.139920924	0.363651988	MamRep488	4.844053263	4.444764159	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MamRep488	DNA
-0.034516969	6.787957971	0.140252229	0.363651988	MER47B	109.9151991	107.7239463	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER47B	DNA
0.083821423	4.547186886	0.140391116	0.363651988	RLTR1E_MM	23.06025124	24.5705234	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR1E_MM	LTR
-0.041783303	5.780841684	0.1413718	0.364148567	Charlie15b	54.66791722	53.44712986	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie15b	DNA
0.024109242	9.539416371	0.141060044	0.364148567	ETnERV-int	743.6997585	757.2012212	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ETnERV-int	LTR
0.015025887	10.73487989	0.141559095	0.364148567	MTB_Mm	1698.885479	1712.834407	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MTB_Mm	LTR
-0.015163185	15.33171879	0.141942094	0.364296339	L1Md_F2	41314.01943	40890.63282	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1Md_F2	LINE
0.040022838	8.629004143	0.1437105	0.367332506	IAPLTR1a_Mm	392.7215457	402.3578649	BI_ATAC_PM2.5_M	PM2.5-JHU	M	IAPLTR1a_Mm	LTR
-0.067881198	4.757846089	0.145422967	0.367332506	L1MEj	27.19102939	26.32548657	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MEj	LINE
0.015899144	10.20636892	0.14380396	0.367332506	ORR1B1-int	1182.584039	1195.124355	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ORR1B1-int	LTR
0.020683445	9.580935806	0.144486604	0.367332506	RLTR19-int	761.204413	778.4862679	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR19-int	LTR
0.043337223	7.407575187	0.144376297	0.367332506	RLTR1D	169.4264529	175.1296767	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR1D	LTR
-0.052691353	5.657603469	0.145305378	0.367332506	RLTR20A1	50.40166413	48.65354687	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR20A1	LTR
0.058458839	5.065072109	0.146377504	0.368081857	LTR81B	32.83693461	34.07636361	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR81B	LTR
0.014616686	11.88320731	0.146169774	0.368081857	ORR1D2	3782.097644	3811.28029	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ORR1D2	LTR
-0.048986241	6.038552094	0.148615618	0.372871921	RLTR44A	66.3413172	63.35485471	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR44A	LTR
-0.030117083	7.208357793	0.14951427	0.3742874	Charlie8	148.2989502	145.6250602	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie8	DNA
0.067721967	4.301541014	0.150165649	0.375078932	Charlie23a	19.10839405	20.53046606	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie23a	DNA
0.027540989	13.70102315	0.151420391	0.376816251	B1_Mus2	13240.18102	13526.11765	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mus2	SINE
0.098048472	3.767896058	0.151534685	0.376816251	Eulor11	13.60322103	14.2865685	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor11	DNA
0.286353474	0.187759492	0.152105051	0.377384572	HUERS-P3b-int	0.899105201	1.249152593	BI_ATAC_PM2.5_M	PM2.5-JHU	M	HUERS-P3b-int	LTR
-0.033559049	7.357081432	0.152437736	0.377384572	MER53	163.2720298	159.857438	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER53	DNA
0.014231558	10.42089197	0.154201181	0.379233234	L1MB8	1366.511371	1383.662528	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MB8	LINE
0.043056588	6.073710071	0.153981184	0.379233234	MamRep1527	66.73167649	68.96700038	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MamRep1527	LTR
0.031787982	8.36827342	0.153801018	0.379233234	RLTR24	329.7202334	334.1078921	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR24	LTR
-0.026637689	9.021933051	0.156186777	0.38327413	RMER17B2	521.3990402	510.045402	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER17B2	LTR
0.033777423	6.384396105	0.157248845	0.384195321	L1MEi	82.94170813	84.79790685	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MEi	LINE
-0.085534408	3.805613723	0.157229288	0.384195321	RLTR46	13.60360277	13.04033657	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR46	LTR
-0.027724628	7.767562577	0.159613488	0.387290076	MLT1J2	217.66715	215.0974185	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1J2	LTR
-0.035085217	6.893306551	0.159899924	0.387290076	ORR1F-int	119.5696841	115.6410238	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ORR1F-int	LTR
0.034727289	7.162608472	0.158934314	0.387290076	RLTR16C_MM	142.0001775	146.6986138	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR16C_MM	LTR
0.046622538	5.980282708	0.159462473	0.387290076	RMER16A2	61.69925823	64.68721324	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER16A2	LTR
0.010844284	11.99500065	0.161512602	0.389509918	L2	4076.289526	4122.32252	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L2	LINE
0.012122633	12.21058159	0.161186861	0.389509918	RMER15	4729.84752	4756.244873	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RMER15	LTR
-0.282115273	0.474008799	0.163707093	0.393107806	Eulor6C	1.200378887	1.148906989	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor6C	DNA
-0.050567513	6.096395292	0.163578681	0.393107806	SRV_MM-int	68.31644427	66.15109969	BI_ATAC_PM2.5_M	PM2.5-JHU	M	SRV_MM-int	LTR
0.024122946	9.085455326	0.164064324	0.393122011	MurERV4-int	539.5808087	548.8673628	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MurERV4-int	LTR
-0.081377138	3.949767212	0.166539598	0.398200448	LTR85c	15.65473552	15.08552504	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR85c	LTR
-0.027849302	7.625968549	0.168071989	0.400376861	Charlie5	197.0903684	195.157151	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie5	DNA
-0.150685252	2.195310501	0.170055627	0.403457097	Eulor2A	4.298427557	3.997165777	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor2A	DNA
-0.040344279	6.147058185	0.170180295	0.403457097	MER67D	70.20442011	68.76619385	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER67D	LTR
0.0175766	9.2858307	0.171212552	0.404342918	ID2	622.543741	632.6295777	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ID2	SINE
0.077536006	3.831172536	0.171276625	0.404342918	MLT1I-int	13.94673276	14.83560068	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1I-int	LTR
-0.015629768	11.44846738	0.171881144	0.404560644	Lx3C	2797.157367	2772.291192	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Lx3C	LINE
0.053913048	4.739653252	0.172091927	0.404560644	MLT1C-int	26.35321596	27.12437825	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1C-int	LTR
-0.026844722	8.915282236	0.173971955	0.408122889	ERVB4_1B-I_MM-int	480.4782958	472.7992449	BI_ATAC_PM2.5_M	PM2.5-JHU	M	ERVB4_1B-I_MM-int	LTR
0.024468041	14.11532051	0.17574061	0.4090282	B1_Mus1	17663.03532	18056.43731	BI_ATAC_PM2.5_M	PM2.5-JHU	M	B1_Mus1	SINE
0.014088832	11.13246177	0.175509161	0.4090282	MTA_Mm-int	2247.158004	2265.372491	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MTA_Mm-int	LTR
-0.038270743	6.252003205	0.175819986	0.4090282	RLTR42	75.90722107	74.87974013	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR42	LTR
-0.025184506	7.325205853	0.174746107	0.4090282	RLTR53_Mm	160.3437792	158.6986809	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR53_Mm	LTR
-0.027596943	8.528180743	0.176366181	0.409447628	IAPLTR2a2_Mm	369.9107615	363.1582349	BI_ATAC_PM2.5_M	PM2.5-JHU	M	IAPLTR2a2_Mm	LTR
-0.032918756	7.630139896	0.179638654	0.416181477	RLTR34D_MM	197.5356729	193.3694683	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR34D_MM	LTR
0.009283349	13.03399824	0.180987671	0.41837111	MTC	8391.099543	8417.902818	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MTC	LTR
-0.251792774	0.660148592	0.183254048	0.420847039	Eulor6A	1.351308115	1.198799037	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor6A	DNA
0.01591962	10.90178127	0.183088418	0.420847039	MERVL_2A-int	1910.576233	1933.866914	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MERVL_2A-int	LTR
0.027926648	6.960431654	0.18360919	0.420847039	MLT2C2	124.5183495	129.0935688	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT2C2	LTR
-0.112430516	2.968922125	0.183909028	0.420847039	X1_LINE	7.650360743	7.144788377	BI_ATAC_PM2.5_M	PM2.5-JHU	M	X1_LINE	LINE
-0.077234541	4.102343073	0.186388294	0.425408625	Eulor8	17.25156096	15.78400065	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Eulor8	DNA
-0.021093468	9.330490431	0.186662766	0.425408625	L1MDa	645.1718855	633.6015475	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1MDa	LINE
-0.054432629	4.938972047	0.187112026	0.425565765	Charlie6	30.35523226	29.06490096	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie6	DNA
0.026388895	7.566178552	0.188235737	0.427253122	RLTR20B1	188.6271139	192.5664012	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR20B1	LTR
-0.065726971	4.471608559	0.190233799	0.43016159	MamRep1879	22.14777357	21.17425672	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MamRep1879	DNA
0.042156492	6.81196647	0.190285958	0.43016159	RLTR44C	111.1261868	115.0158612	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR44C	LTR
0.069739486	4.34924593	0.190896311	0.430671315	LTR75B	19.89775812	20.6851362	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR75B	LTR
-0.039626595	6.654873953	0.193158472	0.434500292	L1M4a1	101.4517051	97.22771355	BI_ATAC_PM2.5_M	PM2.5-JHU	M	L1M4a1	LINE
-0.029418332	6.680965972	0.193673589	0.434500292	MER113	102.5743087	100.3256454	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER113	DNA
0.024057985	8.542769725	0.193758397	0.434500292	RLTR31B2	371.4467495	376.1909617	BI_ATAC_PM2.5_M	PM2.5-JHU	M	RLTR31B2	LTR
0.028884052	7.374442178	0.19560841	0.437771622	MLTR31FA_MM	164.5325693	169.5522856	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLTR31FA_MM	LTR
0.059759246	4.231486035	0.197517379	0.44116157	LTR16D2	18.44840457	19.2360686	BI_ATAC_PM2.5_M	PM2.5-JHU	M	LTR16D2	LTR
-0.029084908	7.39081394	0.199699566	0.441591062	Arthur1	168.1666524	164.9543024	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Arthur1	DNA
-0.049587386	6.087562443	0.198135814	0.441591062	Charlie29a	67.45692899	65.32335384	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Charlie29a	DNA
-0.024771125	9.80702372	0.199848256	0.441591062	IAPEy-int	896.2246189	893.5305286	BI_ATAC_PM2.5_M	PM2.5-JHU	M	IAPEy-int	LTR
-0.013102749	11.20685016	0.199823086	0.441591062	Lx4B	2360.47135	2346.678781	BI_ATAC_PM2.5_M	PM2.5-JHU	M	Lx4B	LINE
-0.034756082	6.072829812	0.200077452	0.441591062	MER57D	66.79691264	65.73621491	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MER57D	LTR
0.02269058	9.901270226	0.199920341	0.441591062	MT2_Mm	949.2222977	970.3332579	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MT2_Mm	LTR
0.222147707	0.650190959	0.200523226	0.441703721	MLT1K-int	1.303503373	1.398939964	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1K-int	LTR
-0.036325237	6.767613281	0.204870753	0.448889233	MLT1O	108.7532578	106.7944352	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLT1O	LTR
0.0116351	11.08522965	0.204601733	0.448889233	MLTR14	2171.937355	2199.358791	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MLTR14	LTR
0.017989911	9.200744165	0.204988738	0.448889233	MTEa-int	586.7608612	590.1862236	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MTEa-int	LTR
-0.026983651	8.252834107	0.208103366	0.453933074	MMERVK10D3_I-int	305.1673038	297.0798152	BI_ATAC_PM2.5_M	PM2.5-JHU	M	MMERVK10D3_I-int	LTR
