subfamily	sex	group	Freq	Fraction	Ratio
MERVL_2A-int	M	BA_BPA10mg	3	0.002220577	2.038701619
MIR	M	BA_BPA10mg	21	0.015544041	1.468106013
MIR3	M	BA_BPA10mg	25	0.018504811	4.213495587
MIRb	M	BA_BPA10mg	21	0.015544041	1.358120249
MIRc	M	BA_BPA10mg	15	0.011102887	1.757062879
MLT1A	M	BA_BPA10mg	2	0.001480385	1.117558449
MLT1A0	M	BA_BPA10mg	5	0.003700962	1.323935923
MLT1A0-int	M	BA_BPA10mg	2	0.001480385	27.34763174
MLT1A1	M	BA_BPA10mg	2	0.001480385	0.610160526
MLT1A1-int	M	BA_BPA10mg	1	0.000740192	21.667739
MLT1B	M	BA_BPA10mg	7	0.005181347	2.059498902
MLT1C	M	BA_BPA10mg	10	0.007401925	3.569643986
MLT1D	M	BA_BPA10mg	5	0.003700962	1.645907485
MLT1D-int	M	BA_BPA10mg	1	0.000740192	16.00457994
MLT1E	M	BA_BPA10mg	1	0.000740192	5.187488158
MLT1E1A	M	BA_BPA10mg	1	0.000740192	2.369054726
MLT1E2	M	BA_BPA10mg	2	0.001480385	3.022324109
MLT1E3	M	BA_BPA10mg	2	0.001480385	5.39618021
MLT1F	M	BA_BPA10mg	2	0.001480385	3.494796612
MLT1F-int	M	BA_BPA10mg	1	0.000740192	6.55071179
MLT1F1	M	BA_BPA10mg	3	0.002220577	5.105992875
MLT1F2	M	BA_BPA10mg	3	0.002220577	3.576139741
MLT1G	M	BA_BPA10mg	2	0.001480385	6.110208394
MLT1G1	M	BA_BPA10mg	4	0.00296077	10.10513388
MLT1G3	M	BA_BPA10mg	4	0.00296077	10.21507188
MLT1H	M	BA_BPA10mg	4	0.00296077	4.780324259
MLT1H-int	M	BA_BPA10mg	1	0.000740192	7.278568655
MLT1H1	M	BA_BPA10mg	2	0.001480385	5.544893838
MLT1I	M	BA_BPA10mg	2	0.001480385	3.098796556
MLT1J	M	BA_BPA10mg	4	0.00296077	3.705104991
MLT1J1	M	BA_BPA10mg	2	0.001480385	4.860752493
MLT1J2	M	BA_BPA10mg	4	0.00296077	9.806113384
MLT1K	M	BA_BPA10mg	6	0.004441155	5.969917491
MLT1L	M	BA_BPA10mg	4	0.00296077	7.149253984
MLT1N2	M	BA_BPA10mg	3	0.002220577	11.8685649
MLT2B1	M	BA_BPA10mg	1	0.000740192	1.683685636
MLT2B3	M	BA_BPA10mg	1	0.000740192	1.858051497
MLT2B4	M	BA_BPA10mg	1	0.000740192	1.474767576
MLT2D	M	BA_BPA10mg	1	0.000740192	1.736625197
MLT2F	M	BA_BPA10mg	2	0.001480385	9.311755602
MLTR11A	M	BA_BPA10mg	1	0.000740192	1.294488083
MLTR11B	M	BA_BPA10mg	7	0.005181347	6.431064086
MLTR14	M	BA_BPA10mg	8	0.00592154	3.168510764
MLTR18B_MM	M	BA_BPA10mg	1	0.000740192	5.843995995
MLTR18C_MM	M	BA_BPA10mg	1	0.000740192	5.868345978
MLTR25A	M	BA_BPA10mg	1	0.000740192	1.244722081
MLTR25C	M	BA_BPA10mg	1	0.000740192	5.427372003
MLTR73	M	BA_BPA10mg	3	0.002220577	8.61408584
MMERGLN-int	M	BA_BPA10mg	1	0.000740192	3.150789787
MMERVK10C-int	M	BA_BPA10mg	1	0.000740192	0.80803387
MMERVK9E_I-int	M	BA_BPA10mg	1	0.000740192	1.70508842
MMVL30-int	M	BA_BPA10mg	6	0.004441155	16.96871126
MT2A	M	BA_BPA10mg	2	0.001480385	0.539618021
MT2B1	M	BA_BPA10mg	1	0.000740192	0.372199534
MT2B2	M	BA_BPA10mg	1	0.000740192	0.729553502
MTA_Mm	M	BA_BPA10mg	1	0.000740192	0.173705357
MTB	M	BA_BPA10mg	2	0.001480385	0.842976528
MTB_Mm	M	BA_BPA10mg	8	0.00592154	4.427200109
MTC	M	BA_BPA10mg	22	0.016284234	2.176209212
MTC-int	M	BA_BPA10mg	2	0.001480385	1.553242939
MTD	M	BA_BPA10mg	56	0.041450777	2.961663129
MTD-int	M	BA_BPA10mg	1	0.000740192	1.078409674
MTE-int	M	BA_BPA10mg	4	0.00296077	2.20321163
MTE2a	M	BA_BPA10mg	18	0.013323464	3.240812352
MTE2b	M	BA_BPA10mg	12	0.008882309	2.27682021
MTEa	M	BA_BPA10mg	12	0.008882309	1.631669861
MTEa-int	M	BA_BPA10mg	1	0.000740192	1.975319824
MTEb	M	BA_BPA10mg	4	0.00296077	1.006451476
MurERV4-int	M	BA_BPA10mg	2	0.001480385	3.383550834
MuRRS-int	M	BA_BPA10mg	2	0.001480385	5.411731162
MuRRS4-int	M	BA_BPA10mg	3	0.002220577	2.976547449
MYSERV-int	M	BA_BPA10mg	1	0.000740192	1.839847204
MYSERV6-int	M	BA_BPA10mg	1	0.000740192	0.821705388
ORR1A1	M	BA_BPA10mg	1	0.000740192	0.617314501
ORR1A2	M	BA_BPA10mg	1	0.000740192	0.182897609
ORR1A2-int	M	BA_BPA10mg	1	0.000740192	1.259752267
ORR1A3-int	M	BA_BPA10mg	1	0.000740192	1.105063189
ORR1A4	M	BA_BPA10mg	1	0.000740192	0.349392963
ORR1B1	M	BA_BPA10mg	3	0.002220577	0.472777118
ORR1B1-int	M	BA_BPA10mg	1	0.000740192	0.908061273
ORR1B2	M	BA_BPA10mg	2	0.001480385	0.639819664
ORR1C1	M	BA_BPA10mg	3	0.002220577	1.100744849
ORR1C2	M	BA_BPA10mg	2	0.001480385	0.439165274
ORR1C2-int	M	BA_BPA10mg	2	0.001480385	6.083814405
ORR1D1	M	BA_BPA10mg	3	0.002220577	0.379248641
ORR1D1-int	M	BA_BPA10mg	1	0.000740192	1.594117753
ORR1D2	M	BA_BPA10mg	23	0.017024426	4.166872884
ORR1D2-int	M	BA_BPA10mg	2	0.001480385	4.070529002
ORR1E	M	BA_BPA10mg	41	0.03034789	4.933953469
ORR1E-int	M	BA_BPA10mg	1	0.000740192	1.895562631
ORR1F	M	BA_BPA10mg	18	0.013323464	2.144141297
ORR1G	M	BA_BPA10mg	2	0.001480385	1.170012905
PB1	M	BA_BPA10mg	5	0.003700962	1.158893306
PB1D10	M	BA_BPA10mg	17	0.012583272	0.703002278
PB1D11	M	BA_BPA10mg	2	0.001480385	0.287473192
PB1D7	M	BA_BPA10mg	2	0.001480385	0.219822543
PB1D9	M	BA_BPA10mg	4	0.00296077	0.367201938
RCHARR1	M	BA_BPA10mg	3	0.002220577	1.192551257
RLTR11D	M	BA_BPA10mg	1	0.000740192	5.149554058
RLTR12B	M	BA_BPA10mg	1	0.000740192	3.022324109
RLTR12BD_Mm	M	BA_BPA10mg	1	0.000740192	3.012626812
RLTR12C	M	BA_BPA10mg	1	0.000740192	8.260428357
RLTR13A1	M	BA_BPA10mg	1	0.000740192	12.40883731
RLTR13C2	M	BA_BPA10mg	1	0.000740192	3.23028219
RLTR13D2	M	BA_BPA10mg	1	0.000740192	10.31797095
RLTR13D3	M	BA_BPA10mg	2	0.001480385	15.14411865
RLTR13D3A1	M	BA_BPA10mg	2	0.001480385	8.395845215
RLTR14	M	BA_BPA10mg	2	0.001480385	2.290086235
RLTR14_RN	M	BA_BPA10mg	1	0.000740192	2.355189021
RLTR16	M	BA_BPA10mg	2	0.001480385	4.003988727
RLTR16B_MM	M	BA_BPA10mg	1	0.000740192	4.320254708
RLTR18B	M	BA_BPA10mg	2	0.001480385	5.324775179
RLTR19-int	M	BA_BPA10mg	2	0.001480385	2.207528268
RLTR19C	M	BA_BPA10mg	1	0.000740192	10.9603349
RLTR1B-int	M	BA_BPA10mg	1	0.000740192	3.34537538
RLTR1C	M	BA_BPA10mg	1	0.000740192	3.801357719
RLTR20B2	M	BA_BPA10mg	1	0.000740192	3.112492895
RLTR20C1_MM	M	BA_BPA10mg	1	0.000740192	0.484236904
RLTR20D	M	BA_BPA10mg	1	0.000740192	3.373420443
RLTR23	M	BA_BPA10mg	2	0.001480385	3.563322036
RLTR24B_MM	M	BA_BPA10mg	1	0.000740192	2.644888328
RLTR25B	M	BA_BPA10mg	3	0.002220577	2.177942837
RLTR26B_MM	M	BA_BPA10mg	3	0.002220577	15.9441853
RLTR27	M	BA_BPA10mg	1	0.000740192	1.665763495
RLTR30	M	BA_BPA10mg	1	0.000740192	6.754930622
RLTR30B_MM	M	BA_BPA10mg	1	0.000740192	9.516236722
RLTR30D_MM	M	BA_BPA10mg	2	0.001480385	20.78823668
RLTR30D2_MM	M	BA_BPA10mg	1	0.000740192	3.588287987
RLTR30E_MM	M	BA_BPA10mg	1	0.000740192	8.535775968
RLTR31B2	M	BA_BPA10mg	2	0.001480385	4.453448331
RLTR34C_MM	M	BA_BPA10mg	1	0.000740192	6.853542748
RLTR41	M	BA_BPA10mg	1	0.000740192	2.443023478
RLTR41B	M	BA_BPA10mg	1	0.000740192	27.08467375
RLTR42-int	M	BA_BPA10mg	1	0.000740192	1.095607184
RLTR44A	M	BA_BPA10mg	1	0.000740192	10.7511682
RLTR45	M	BA_BPA10mg	2	0.001480385	3.451968223
RLTR48A	M	BA_BPA10mg	1	0.000740192	4.26143127
RLTR49	M	BA_BPA10mg	2	0.001480385	5.661921748
RLTR50A	M	BA_BPA10mg	1	0.000740192	32.00915988
RLTR6C_Mm	M	BA_BPA10mg	1	0.000740192	27.08467375
RLTR9E	M	BA_BPA10mg	2	0.001480385	4.145409963
RMER10A	M	BA_BPA10mg	4	0.00296077	2.411649032
RMER10B	M	BA_BPA10mg	3	0.002220577	2.70673229
RMER13A	M	BA_BPA10mg	1	0.000740192	2.705865581
RMER13A1	M	BA_BPA10mg	1	0.000740192	2.499384268
RMER13A2	M	BA_BPA10mg	1	0.000740192	1.819642164
RMER13B	M	BA_BPA10mg	1	0.000740192	1.282698574
RMER15	M	BA_BPA10mg	16	0.011843079	2.416692429
RMER15-int	M	BA_BPA10mg	1	0.000740192	0.870997548
RMER16_Mm	M	BA_BPA10mg	1	0.000740192	6.177206293
RMER16B	M	BA_BPA10mg	1	0.000740192	30.95391285
RMER16B2	M	BA_BPA10mg	1	0.000740192	7.979620594
RMER17B	M	BA_BPA10mg	1	0.000740192	0.931483489
RMER17C	M	BA_BPA10mg	1	0.000740192	0.414419019
RMER17C-int	M	BA_BPA10mg	1	0.000740192	1.377411281
RMER17D	M	BA_BPA10mg	2	0.001480385	4.67907985
RMER19A	M	BA_BPA10mg	1	0.000740192	1.271695742
RMER19B	M	BA_BPA10mg	8	0.00592154	3.800716572
RMER19B2	M	BA_BPA10mg	2	0.001480385	2.372047216
RMER19C	M	BA_BPA10mg	5	0.003700962	5.013894748
RMER20A	M	BA_BPA10mg	2	0.001480385	3.532045228
RMER20B	M	BA_BPA10mg	2	0.001480385	2.772446919
RMER20C_Mm	M	BA_BPA10mg	2	0.001480385	3.443528202
RMER21A	M	BA_BPA10mg	2	0.001480385	7.781232236
RMER21B	M	BA_BPA10mg	1	0.000740192	2.173461473
RMER30	M	BA_BPA10mg	2	0.001480385	1.527966406
RMER4B	M	BA_BPA10mg	3	0.002220577	1.565472065
RMER5	M	BA_BPA10mg	2	0.001480385	0.734691202
RMER6A	M	BA_BPA10mg	4	0.00296077	2.671857785
RMER6B	M	BA_BPA10mg	4	0.00296077	7.819031421
RMER6BA	M	BA_BPA10mg	1	0.000740192	2.750787177
RMER6C	M	BA_BPA10mg	1	0.000740192	0.56870706
RodERV21-int	M	BA_BPA10mg	1	0.000740192	1.398612746
RSINE1	M	BA_BPA10mg	25	0.018504811	0.582649234
Tigger1	M	BA_BPA10mg	1	0.000740192	2.605741045
Tigger12c	M	BA_BPA10mg	1	0.000740192	28.74291908
Tigger13a	M	BA_BPA10mg	1	0.000740192	4.267887984
Tigger15a	M	BA_BPA10mg	2	0.001480385	7.868173379
Tigger5	M	BA_BPA10mg	2	0.001480385	2.843822382
Tigger5b	M	BA_BPA10mg	1	0.000740192	1.134436597
Tigger6a	M	BA_BPA10mg	1	0.000740192	7.5517589
Tigger6b	M	BA_BPA10mg	1	0.000740192	12.74572882
Tigger7	M	BA_BPA10mg	3	0.002220577	1.616067739
Tigger9b	M	BA_BPA10mg	1	0.000740192	7.65436432
UCON29	M	BA_BPA10mg	1	0.000740192	19.16194605
URR1B	M	BA_BPA10mg	1	0.000740192	0.160859235
X7A_LINE	M	BA_BPA10mg	1	0.000740192	16.96871126
Zaphod	M	BA_BPA10mg	1	0.000740192	3.770824725
AmnSINE1	F	BA_BPA10ug	2	0.005899705	16.28089698
B1_Mur1	F	BA_BPA10ug	2	0.005899705	0.559145193
B1_Mur2	F	BA_BPA10ug	1	0.002949853	0.333037009
B1_Mus1	F	BA_BPA10ug	1	0.002949853	0.111934414
B1_Mus2	F	BA_BPA10ug	3	0.008849558	0.44960263
B1F	F	BA_BPA10ug	2	0.005899705	0.473687299
B1F1	F	BA_BPA10ug	3	0.008849558	1.630849172
B1F2	F	BA_BPA10ug	1	0.002949853	0.644968599
B2_Mm2	F	BA_BPA10ug	6	0.017699115	0.707582502
B3	F	BA_BPA10ug	14	0.041297935	1.007303541
B3A	F	BA_BPA10ug	3	0.008849558	0.346250698
B4	F	BA_BPA10ug	3	0.008849558	0.505403179
B4A	F	BA_BPA10ug	6	0.017699115	0.606684118
ERVB7_2B-LTR_MM	F	BA_BPA10ug	1	0.002949853	15.16983576
IAPEY3-int	F	BA_BPA10ug	1	0.002949853	4.631055473
IAPEz-int	F	BA_BPA10ug	4	0.01179941	5.918375361
ID_B1	F	BA_BPA10ug	15	0.044247788	1.440026485
ID4	F	BA_BPA10ug	2	0.005899705	0.901842014
ID4_	F	BA_BPA10ug	1	0.002949853	0.408058105
L1_Mm	F	BA_BPA10ug	1	0.002949853	2.064682447
L1_Mur3	F	BA_BPA10ug	2	0.005899705	0.799863085
L1_Mus1	F	BA_BPA10ug	2	0.005899705	0.822394027
L1M3	F	BA_BPA10ug	1	0.002949853	1.549865866
L1M4c	F	BA_BPA10ug	1	0.002949853	5.343016881
L1M5	F	BA_BPA10ug	2	0.005899705	1.323158707
L1MA5A	F	BA_BPA10ug	1	0.002949853	8.818286305
L1MB2	F	BA_BPA10ug	1	0.002949853	3.748139722
L1MB3	F	BA_BPA10ug	3	0.008849558	6.114203958
L1MB7	F	BA_BPA10ug	1	0.002949853	1.572884751
L1MB8	F	BA_BPA10ug	3	0.008849558	5.459075279
L1MC1	F	BA_BPA10ug	1	0.002949853	1.96218816
L1MC3	F	BA_BPA10ug	1	0.002949853	2.075754154
L1Md_A	F	BA_BPA10ug	1	0.002949853	0.665146558
L1Md_F	F	BA_BPA10ug	1	0.002949853	2.787603294
L1Md_F2	F	BA_BPA10ug	1	0.002949853	0.172718689
L1MDa	F	BA_BPA10ug	1	0.002949853	3.181881651
L1ME2	F	BA_BPA10ug	1	0.002949853	4.16691851
L1ME2z	F	BA_BPA10ug	3	0.008849558	21.30109766
L1ME3G	F	BA_BPA10ug	1	0.002949853	9.378177499
L1MEc	F	BA_BPA10ug	2	0.005899705	4.098458732
L1MEd	F	BA_BPA10ug	1	0.002949853	3.400690235
L1VL2	F	BA_BPA10ug	1	0.002949853	2.386918662
L1VL4	F	BA_BPA10ug	1	0.002949853	1.839671987
L2	F	BA_BPA10ug	1	0.002949853	0.615712948
L2a	F	BA_BPA10ug	4	0.01179941	1.790736346
L2b	F	BA_BPA10ug	6	0.017699115	4.743912579
L2c	F	BA_BPA10ug	3	0.008849558	2.649648733
L3b	F	BA_BPA10ug	1	0.002949853	4.726601459
LFSINE_Vert	F	BA_BPA10ug	1	0.002949853	8.888106466
LTR16C	F	BA_BPA10ug	1	0.002949853	8.164129794
LTR33	F	BA_BPA10ug	1	0.002949853	7.478799778
LTR41	F	BA_BPA10ug	1	0.002949853	21.3822447
LTR41B	F	BA_BPA10ug	1	0.002949853	37.04844378
LTR79	F	BA_BPA10ug	1	0.002949853	28.1345325
LTRIS_Mus	F	BA_BPA10ug	1	0.002949853	11.63282743
Lx	F	BA_BPA10ug	2	0.005899705	0.890502813
Lx2B	F	BA_BPA10ug	1	0.002949853	1.766432489
Lx3_Mus	F	BA_BPA10ug	1	0.002949853	0.870275096
Lx4A	F	BA_BPA10ug	1	0.002949853	1.02705201
Lx5c	F	BA_BPA10ug	2	0.005899705	1.332582914
Lx7	F	BA_BPA10ug	2	0.005899705	0.546221856
Lx8	F	BA_BPA10ug	10	0.029498525	2.222818595
Lx8b	F	BA_BPA10ug	1	0.002949853	0.455920659
Lx9	F	BA_BPA10ug	3	0.008849558	0.675892815
MER110	F	BA_BPA10ug	1	0.002949853	75.84917882
MER2	F	BA_BPA10ug	1	0.002949853	1.064247105
MER20	F	BA_BPA10ug	2	0.005899705	3.640563796
MER20B	F	BA_BPA10ug	1	0.002949853	13.00773866
MER21-int	F	BA_BPA10ug	1	0.002949853	100.229272
MER21B	F	BA_BPA10ug	1	0.002949853	6.689915653
MER21C	F	BA_BPA10ug	1	0.002949853	4.811692442
MER44B	F	BA_BPA10ug	1	0.002949853	7.503795766
MER44D	F	BA_BPA10ug	1	0.002949853	11.91685612
MER4B-int	F	BA_BPA10ug	1	0.002949853	204.1032448
MERV1_LTR	F	BA_BPA10ug	2	0.005899705	35.58059736
MIR	F	BA_BPA10ug	6	0.017699115	1.671648734
MIR3	F	BA_BPA10ug	3	0.008849558	2.015020367
MIRb	F	BA_BPA10ug	10	0.029498525	2.577357012
MIRc	F	BA_BPA10ug	4	0.01179941	1.867289635
MLT1A	F	BA_BPA10ug	2	0.005899705	4.453750631
MLT1B	F	BA_BPA10ug	1	0.002949853	1.172517074
MLT1C	F	BA_BPA10ug	1	0.002949853	1.422592633
MLT1D	F	BA_BPA10ug	2	0.005899705	2.623741607
MLT1E2	F	BA_BPA10ug	1	0.002949853	6.022359692
MLT1F	F	BA_BPA10ug	1	0.002949853	6.963820388
MLT1G	F	BA_BPA10ug	1	0.002949853	12.17535625
MLT1H	F	BA_BPA10ug	1	0.002949853	4.762697695
MLT1H1	F	BA_BPA10ug	1	0.002949853	11.04889613
MLT1I	F	BA_BPA10ug	2	0.005899705	12.34948126
MLT1J	F	BA_BPA10ug	1	0.002949853	3.6914431
MLT2B3	F	BA_BPA10ug	1	0.002949853	7.404801099
MLT2B5	F	BA_BPA10ug	1	0.002949853	24.61771593
MLT2C2	F	BA_BPA10ug	1	0.002949853	17.06030162
MLT2D	F	BA_BPA10ug	1	0.002949853	6.920886847
MLTR25A	F	BA_BPA10ug	1	0.002949853	4.960529592
MMERGLN-int	F	BA_BPA10ug	1	0.002949853	12.55668732
MMERVK9C_I-int	F	BA_BPA10ug	1	0.002949853	5.868101655
MMVL30-int	F	BA_BPA10ug	1	0.002949853	11.27076151
MT2A	F	BA_BPA10ug	1	0.002949853	1.075256558
MT2B	F	BA_BPA10ug	1	0.002949853	0.757570419
MTB_Mm	F	BA_BPA10ug	1	0.002949853	2.205437813
MTC	F	BA_BPA10ug	1	0.002949853	0.394215426
MTC-int	F	BA_BPA10ug	3	0.008849558	9.285093851
MTD	F	BA_BPA10ug	12	0.03539823	2.529207893
MTE2a	F	BA_BPA10ug	3	0.008849558	2.15257497
MTE2b	F	BA_BPA10ug	5	0.014749263	3.780708092
MTEa	F	BA_BPA10ug	2	0.005899705	1.083768919
MTEa-int	F	BA_BPA10ug	1	0.002949853	7.872144787
MTEb	F	BA_BPA10ug	2	0.005899705	2.005480744
ORR1A3	F	BA_BPA10ug	1	0.002949853	2.470983594
ORR1A3-int	F	BA_BPA10ug	3	0.008849558	13.21186167
ORR1A4	F	BA_BPA10ug	2	0.005899705	2.784837129
ORR1A4-int	F	BA_BPA10ug	2	0.005899705	16.1636839
ORR1B1	F	BA_BPA10ug	6	0.017699115	3.768270717
ORR1B1-int	F	BA_BPA10ug	2	0.005899705	7.237703718
ORR1B2	F	BA_BPA10ug	1	0.002949853	1.274920893
ORR1C1	F	BA_BPA10ug	1	0.002949853	1.462248074
ORR1C1-int	F	BA_BPA10ug	1	0.002949853	13.28482659
ORR1C2	F	BA_BPA10ug	1	0.002949853	0.875091867
ORR1D1	F	BA_BPA10ug	2	0.005899705	1.007600616
ORR1D2	F	BA_BPA10ug	7	0.020648968	5.054010115
ORR1E	F	BA_BPA10ug	4	0.01179941	1.918345532
ORR1F	F	BA_BPA10ug	3	0.008849558	1.424156781
PB1D10	F	BA_BPA10ug	3	0.008849558	0.49440712
PB1D7	F	BA_BPA10ug	2	0.005899705	0.876047953
RLTR11A	F	BA_BPA10ug	1	0.002949853	4.062858656
RLTR11A2	F	BA_BPA10ug	1	0.002949853	4.029317468
RLTR11C_MM	F	BA_BPA10ug	1	0.002949853	12.37671275
RLTR13C1	F	BA_BPA10ug	1	0.002949853	35.41223491
RLTR13D3A1	F	BA_BPA10ug	2	0.005899705	33.45954833
RLTR13D5	F	BA_BPA10ug	1	0.002949853	14.42889263
RLTR14	F	BA_BPA10ug	1	0.002949853	4.563283929
RLTR14-int	F	BA_BPA10ug	1	0.002949853	5.917595396
RLTR16	F	BA_BPA10ug	1	0.002949853	7.978449514
RLTR16B_MM	F	BA_BPA10ug	1	0.002949853	17.21729826
RLTR18B	F	BA_BPA10ug	1	0.002949853	10.6102821
RLTR20A2	F	BA_BPA10ug	1	0.002949853	29.77633545
RLTR26_Mus	F	BA_BPA10ug	1	0.002949853	9.795530948
RLTR28B	F	BA_BPA10ug	1	0.002949853	25.16968266
RLTR30	F	BA_BPA10ug	2	0.005899705	53.84018449
RLTR34D_MM	F	BA_BPA10ug	1	0.002949853	25.57102156
RLTR35B_MM	F	BA_BPA10ug	2	0.005899705	43.67968275
RLTR4_MM-int	F	BA_BPA10ug	2	0.005899705	51.49393792
RLTR41A2	F	BA_BPA10ug	1	0.002949853	24.40364884
RLTR42-int	F	BA_BPA10ug	1	0.002949853	4.366269337
RLTR6B_Mm	F	BA_BPA10ug	1	0.002949853	16.75474398
RLTR9E	F	BA_BPA10ug	1	0.002949853	8.260249055
RMER10B	F	BA_BPA10ug	1	0.002949853	3.595668951
RMER12	F	BA_BPA10ug	1	0.002949853	3.184589636
RMER13B	F	BA_BPA10ug	1	0.002949853	5.11187544
RMER15	F	BA_BPA10ug	2	0.005899705	1.203890661
RMER16	F	BA_BPA10ug	1	0.002949853	23.38683014
RMER16-int	F	BA_BPA10ug	1	0.002949853	3.996325549
RMER16A2	F	BA_BPA10ug	1	0.002949853	39.52703685
RMER16A3	F	BA_BPA10ug	1	0.002949853	14.71255369
RMER17A	F	BA_BPA10ug	1	0.002949853	5.804383902
RMER17D	F	BA_BPA10ug	1	0.002949853	9.323653211
RMER17D2	F	BA_BPA10ug	1	0.002949853	6.161184669
RMER19B	F	BA_BPA10ug	2	0.005899705	3.786702131
RMER19B2	F	BA_BPA10ug	1	0.002949853	4.726601459
RMER19C	F	BA_BPA10ug	1	0.002949853	3.996325549
RMER20B	F	BA_BPA10ug	1	0.002949853	5.524448064
RMER6A	F	BA_BPA10ug	1	0.002949853	2.662005802
RMER6C	F	BA_BPA10ug	1	0.002949853	2.266440231
RSINE1	F	BA_BPA10ug	10	0.029498525	0.928801316
Tigger10	F	BA_BPA10ug	1	0.002949853	44.90271386
Tigger17a	F	BA_BPA10ug	1	0.002949853	12.07062201
Tigger7	F	BA_BPA10ug	1	0.002949853	2.146811717
AmnSINE1	M	BA_BPA10ug	10	0.004589261	12.66458026
AmnSINE2	M	BA_BPA10ug	1	0.000458926	4.291021173
Arthur1	M	BA_BPA10ug	2	0.000917852	3.672861445
Arthur1B	M	BA_BPA10ug	1	0.000458926	2.807790381
B1_Mm	M	BA_BPA10ug	1	0.000458926	0.038674113
B1_Mur1	M	BA_BPA10ug	13	0.005966039	0.565432048
B1_Mur2	M	BA_BPA10ug	10	0.004589261	0.518125498
B1_Mur3	M	BA_BPA10ug	10	0.004589261	0.671219346
B1_Mur4	M	BA_BPA10ug	13	0.005966039	0.525016026
B1_Mus1	M	BA_BPA10ug	12	0.005507113	0.208971636
B1_Mus2	M	BA_BPA10ug	5	0.002294631	0.116578929
B1F	M	BA_BPA10ug	11	0.005048187	0.40531894
B1F1	M	BA_BPA10ug	10	0.004589261	0.845736376
B1F2	M	BA_BPA10ug	10	0.004589261	1.00341604
B2_Mm1t	M	BA_BPA10ug	3	0.001376778	0.213093783
B2_Mm2	M	BA_BPA10ug	20	0.009178522	0.366942739
B3	M	BA_BPA10ug	75	0.034419458	0.839529684
B3A	M	BA_BPA10ug	48	0.022028453	0.861892513
B4	M	BA_BPA10ug	28	0.012849931	0.733866754
B4A	M	BA_BPA10ug	54	0.02478201	0.849469135
BGLII_B2	M	BA_BPA10ug	1	0.000458926	4.322885191
BLACKJACK	M	BA_BPA10ug	2	0.000917852	4.765199501
Charlie1	M	BA_BPA10ug	1	0.000458926	1.717252328
Charlie1a	M	BA_BPA10ug	2	0.000917852	1.253729804
Charlie24	M	BA_BPA10ug	1	0.000458926	4.524470511
Charlie25	M	BA_BPA10ug	2	0.000917852	11.34055596
Cheshire	M	BA_BPA10ug	1	0.000458926	1.530627184
CR1_Mam	M	BA_BPA10ug	1	0.000458926	6.516588124
ERV3-16A3_I-int	M	BA_BPA10ug	1	0.000458926	1.855946458
ERVB4_1B-I_MM-int	M	BA_BPA10ug	2	0.000917852	2.543984876
ERVB4_3-I_MM-int	M	BA_BPA10ug	1	0.000458926	17.64086482
ERVB5_1-LTR_MM	M	BA_BPA10ug	2	0.000917852	22.39032843
ERVB7_1-LTR_MM	M	BA_BPA10ug	1	0.000458926	2.153447124
ERVB7_2-LTR_MM	M	BA_BPA10ug	1	0.000458926	3.880990261
ERVB7_2B-LTR_MM	M	BA_BPA10ug	2	0.000917852	4.72012329
ERVB7_4-LTR_MM	M	BA_BPA10ug	1	0.000458926	9.44024658
ERVL-B4-int	M	BA_BPA10ug	3	0.001376778	3.687077306
ERVL-int	M	BA_BPA10ug	1	0.000458926	2.33794594
ETnERV-int	M	BA_BPA10ug	1	0.000458926	1.869856121
ETnERV3-int	M	BA_BPA10ug	2	0.000917852	5.880288274
Eulor5A	M	BA_BPA10ug	1	0.000458926	21.04151346
HAL1	M	BA_BPA10ug	11	0.005048187	5.305413364
HAL1b	M	BA_BPA10ug	2	0.000917852	4.559910228
HAL1M8	M	BA_BPA10ug	1	0.000458926	2.372888067
HAL1ME	M	BA_BPA10ug	2	0.000917852	3.834128688
IAP-d-int	M	BA_BPA10ug	1	0.000458926	1.248352836
IAP1-MM_LTR	M	BA_BPA10ug	2	0.000917852	8.029635022
IAPEY3-int	M	BA_BPA10ug	1	0.000458926	0.720480865
IAPEY4_LTR	M	BA_BPA10ug	6	0.002753557	91.91819038
IAPLTR1_Mm	M	BA_BPA10ug	1	0.000458926	1.136269107
IAPLTR2_Mm	M	BA_BPA10ug	1	0.000458926	1.209449873
IAPLTR3-int	M	BA_BPA10ug	1	0.000458926	0.942496286
ID	M	BA_BPA10ug	2	0.000917852	0.415079172
ID_B1	M	BA_BPA10ug	67	0.03074805	1.00068293
ID2	M	BA_BPA10ug	1	0.000458926	0.295007706
ID4	M	BA_BPA10ug	8	0.003671409	0.56121972
ID4_	M	BA_BPA10ug	2	0.000917852	0.126968057
Kanga1a	M	BA_BPA10ug	1	0.000458926	9.048941022
L1_Mur1	M	BA_BPA10ug	1	0.000458926	0.219623443
L1_Mur3	M	BA_BPA10ug	6	0.002753557	0.373318383
L1_Mus1	M	BA_BPA10ug	5	0.002294631	0.319861835
L1_Mus2	M	BA_BPA10ug	5	0.002294631	0.413496926
L1_Mus3	M	BA_BPA10ug	5	0.002294631	0.179860517
L1_Mus4	M	BA_BPA10ug	2	0.000917852	0.29374243
L1_Rod	M	BA_BPA10ug	5	0.002294631	0.761642223
L1M2	M	BA_BPA10ug	6	0.002753557	0.553519291
L1M3	M	BA_BPA10ug	5	0.002294631	1.20560929
